victim_age,offender_age,incident_hour,latitude,longitude,month_num,relationship_name,victim_sex,offender_sex,victim_ethnicity,offender_ethnicity,victim_race,offender_race,location_name,offense_name,offense_category_name,crime_against,ct_flag,hc_flag
42,6,20,-75.52,40.07,10,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,All Other Larceny,Arson,Person,True,True
17,19,20,-74.71,39.84,1,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Kidnapping/Abduction,Larceny/Theft Offenses,Property,True,True
10,80,11,-74.79,39.03,8,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Theft From Building,Extortion/Blackmail,Person,True,True
63,73,20,-74.71,39.87,4,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Burglary/Breaking & Entering,Larceny/Theft Offenses,Person,True,True
81,87,15,-75.48,40.4,8,Victim Was Friend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Asian,Highway/Road/Alley/Street/Sidewalk,Intimidation,Bribery,Property,True,True
98,69,17,-74.17,39.49,1,Victim Was Sibling,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Service/Gas Station,Statutory Rape,Homicide Offenses,Property,True,True
19,29,21,-74.14,39.63,11,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Bribery,Property,True,True
92,77,18,-74.96,40.5,11,Victim Was Spouse,M,F,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Sodomy,Motor Vehicle Theft,Person,True,False
33,13,6,-74.79,40.47,4,Victim Was Friend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Larceny/Theft Offenses,Person,True,True
47,75,23,-74.19,40.5,6,Victim Was Acquaintance,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Sex Offenses,Person,True,True
55,41,3,-75.25,41.27,1,Victim Was Sibling,M,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Motor Vehicle Theft,Arson,Property,True,True
96,83,18,-75.02,40.36,4,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Cyberspace,Counterfeiting/Forgery,Homicide Offenses,Person,True,True
25,41,15,-74.28,40.31,2,Victim Was Friend,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Counterfeiting/Forgery,Homicide Offenses,Property,True,True
68,34,1,-74.02,39.58,8,Relationship Unknown,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Intimidation,Arson,Property,True,True
10,36,23,-75.17,39.7,11,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,Stolen Property Offenses,Motor Vehicle Theft,Person,True,False
43,12,16,-75.05,39.6,6,Victim Was Friend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Burglary/Breaking & Entering,Human Trafficking,Person,True,True
2,94,0,-74.31,39.43,5,Victim Was Parent,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Counterfeiting/Forgery,Stolen Property Offenses,Property,True,True
20,80,5,-74.76,40.91,5,Victim Was Other Family Member,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Cyberspace,Credit Card/Automated Teller Machine Fraud,Bribery,Property,False,True
26,7,20,-75.25,39.81,2,Relationship Unknown,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Counterfeiting/Forgery,Kidnapping/Abduction,Person,True,False
87,76,17,-74.37,40.06,11,Victim Was Stranger,M,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Robbery,Extortion/Blackmail,Property,True,True
73,72,4,-75.51,40.58,7,Relationship Unknown,M,F,Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Residence/Home,All Other Larceny,Counterfeiting/Forgery,Person,True,True
94,91,5,-74.49,40.79,1,Victim was Ex-Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Fondling,Embezzlement,Property,True,False
23,24,1,-75.19,39.91,5,Victim Was Sibling,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Impersonation,Embezzlement,Property,True,True
94,17,3,-75.12,41.26,8,Victim Was Boyfriend/Girlfriend,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Arson,Person,True,True
10,12,18,-74.7,39.68,4,Victim Was Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Rape,Homicide Offenses,Property,True,False
2,84,1,-74.06,39.0,6,Victim Was Boyfriend/Girlfriend,F,F,Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Residence/Home,Sodomy,Destruction/Damage/Vandalism of Property,Property,True,True
29,58,16,-73.93,40.62,5,Victim was Otherwise Known,M,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Aggravated Assault,Kidnapping/Abduction,Property,True,True
17,88,11,-75.3,40.34,1,Victim Was Boyfriend/Girlfriend,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Sodomy,Destruction/Damage/Vandalism of Property,Property,True,True
79,42,13,-75.14,40.13,3,Victim Was Parent,F,M,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Cyberspace,Stolen Property Offenses,Stolen Property Offenses,Property,False,True
28,37,11,-75.39,39.66,4,Victim Was Friend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,All Other Larceny,Burglary/Breaking & Entering,Person,True,True
13,61,1,-74.72,40.84,1,Victim Was Spouse,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Credit Card/Automated Teller Machine Fraud,Motor Vehicle Theft,Property,False,True
4,94,11,-75.1,39.37,10,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sodomy,Destruction/Damage/Vandalism of Property,Person,True,True
44,20,22,-75.33,41.2,8,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Unknown,Residence/Home,Theft From Building,Homicide Offenses,Person,False,True
6,45,12,-74.34,39.27,10,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Stolen Property Offenses,Assault Offenses,Person,True,True
12,2,7,-75.4,40.24,1,Victim Was Boyfriend/Girlfriend,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Extortion/Blackmail,Destruction/Damage/Vandalism of Property,Property,True,True
85,17,15,-74.09,41.27,5,Victim Was Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Department/Discount Store,Purse-snatching,Motor Vehicle Theft,Property,True,True
85,3,10,-75.2,39.25,1,Victim Was Stranger,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Shoplifting,Bribery,Person,True,True
10,38,1,-75.52,41.2,3,Victim Was Sibling,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Asian,White,Residence/Home,Sodomy,Stolen Property Offenses,Person,True,False
33,7,20,-74.01,39.13,12,Victim was Otherwise Known,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Asian,Black or African American,Residence/Home,Kidnapping/Abduction,Bribery,Property,True,True
64,61,1,-74.08,40.25,5,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Statutory Rape,Motor Vehicle Theft,Property,True,True
91,21,2,-73.96,39.92,8,Victim Was Parent,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Asian,Residence/Home,Aggravated Assault,Human Trafficking,Person,False,True
10,40,5,-74.24,39.34,11,Victim Was Friend,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Identity Theft,Motor Vehicle Theft,Person,True,False
84,22,14,-75.46,40.64,12,Victim was Ex-Spouse,F,M,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Burglary/Breaking & Entering,Fraud Offenses,Person,True,True
36,63,6,-74.6,40.13,12,Victim Was Acquaintance,F,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Rape,Fraud Offenses,Property,True,True
70,92,22,-75.41,39.97,10,Victim Was Friend,F,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Murder and Nonnegligent Manslaughter,Kidnapping/Abduction,Property,True,True
32,46,9,-75.12,39.09,2,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Cyberspace,All Other Larceny,Destruction/Damage/Vandalism of Property,Person,True,True
53,66,13,-74.73,40.69,4,Victim Was Spouse,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Department/Discount Store,Theft From Motor Vehicle,Counterfeiting/Forgery,Person,True,True
55,91,7,-75.01,39.08,9,Victim Was Stranger,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Impersonation,Kidnapping/Abduction,Person,False,True
54,28,15,-74.07,39.95,11,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Murder and Nonnegligent Manslaughter,Embezzlement,Person,False,True
29,18,11,-75.01,40.66,1,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Asian,Cyberspace,Statutory Rape,Robbery,Person,True,True
67,58,23,-73.98,39.71,2,Victim Was Spouse,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Unknown,Residence/Home,Shoplifting,Kidnapping/Abduction,Person,False,True
1,1,16,-74.05,40.69,3,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,School-College/University,Wire Fraud,Extortion/Blackmail,Property,True,True
97,80,12,-74.35,41.04,5,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Extortion/Blackmail,Extortion/Blackmail,Property,True,True
15,73,16,-75.24,41.15,12,Victim was Ex-Spouse,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Arson,Property,False,True
36,35,19,-75.12,39.53,5,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Wire Fraud,Kidnapping/Abduction,Property,True,True
69,74,20,-74.29,38.97,10,Victim Was Other Family Member,M,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property,Assault Offenses,Person,True,False
70,8,8,-74.78,40.31,12,Victim Was Child,F,F,Hispanic or Latino,Hispanic or Latino,White,Asian,Parking/Drop Lot/Garage,Wire Fraud,Human Trafficking,Property,True,True
58,30,2,-74.11,41.08,1,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Kidnapping/Abduction,Person,False,True
60,79,17,-74.98,39.27,9,Relationship Unknown,M,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Identity Theft,Destruction/Damage/Vandalism of Property,Property,True,True
44,83,1,-74.93,40.15,6,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,Simple Assault,Embezzlement,Person,True,True
25,24,12,-75.13,39.28,8,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Robbery,Embezzlement,Person,True,True
1,82,13,-74.84,40.36,10,Victim Was Sibling,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Asian,Residence/Home,Aggravated Assault,Larceny/Theft Offenses,Person,True,True
88,5,6,-74.92,39.89,5,Victim Was Acquaintance,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Purse-snatching,Robbery,Property,True,True
25,79,0,-74.71,40.77,7,Victim was Ex-Spouse,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,All Other Larceny,Stolen Property Offenses,Person,False,True
23,39,1,-75.16,41.07,3,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Theft From Motor Vehicle,Arson,Person,True,True
82,58,13,-75.23,40.26,5,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories,Fraud Offenses,Person,True,False
95,11,17,-74.99,39.59,5,Victim Was Other Family Member,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Grocery/Supermarket,Robbery,Homicide Offenses,Property,True,True
82,33,20,-75.4,40.61,11,Victim was Ex-Spouse,F,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Sodomy,Embezzlement,Property,False,True
68,68,4,-74.61,39.42,3,Victim Was Boyfriend/Girlfriend,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Theft From Building,Larceny/Theft Offenses,Person,True,False
20,22,5,-74.26,39.43,5,Victim was Ex-Spouse,M,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Burglary/Breaking & Entering,Assault Offenses,Person,True,True
95,39,8,-74.66,39.47,2,Victim Was Friend,M,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Counterfeiting/Forgery,Motor Vehicle Theft,Property,False,True
97,3,15,-74.19,41.01,8,Victim Was Neighbor,F,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Department/Discount Store,Destruction/Damage/Vandalism of Property,Larceny/Theft Offenses,Property,True,True
27,80,22,-75.37,39.6,8,Victim Was Stranger,F,F,Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Sodomy,Embezzlement,Person,True,True
1,16,19,-75.28,39.19,6,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Extortion/Blackmail,Extortion/Blackmail,Property,True,True
81,92,11,-74.54,40.8,8,Victim Was Other Family Member,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Credit Card/Automated Teller Machine Fraud,Robbery,Person,True,True
71,87,16,-75.06,39.29,7,Victim Was Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Simple Assault,Arson,Person,True,True
80,78,12,-74.07,39.01,11,Victim Was Spouse,F,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Highway/Road/Alley/Street/Sidewalk,False Pretenses/Swindle/Confidence Game,Embezzlement,Person,True,True
65,85,9,-74.88,40.51,1,Victim Was Sibling,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Theft From Motor Vehicle,Robbery,Person,True,True
55,40,23,-74.03,39.05,6,Relationship Unknown,F,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Native Hawaiian or Other Pacific Islander,Grocery/Supermarket,Theft From Motor Vehicle,Homicide Offenses,Property,True,True
89,5,16,-74.34,39.92,5,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Murder and Nonnegligent Manslaughter,Larceny/Theft Offenses,Person,True,True
27,6,1,-75.45,39.81,9,Victim was Otherwise Known,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Counterfeiting/Forgery,Sex Offenses,Person,True,False
25,31,10,-74.05,40.36,3,Victim Was Friend,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sodomy,Human Trafficking,Property,True,True
62,87,21,-74.1,39.86,12,Relationship Unknown,F,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Human Trafficking,Property,True,True
80,12,3,-74.24,40.77,8,Victim Was Child,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Simple Assault,Sex Offenses,Person,True,True
1,84,22,-74.63,39.52,9,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Bribery,Property,False,True
57,62,20,-74.4,39.47,2,Victim Was Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Asian,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft,Homicide Offenses,Property,True,True
10,53,11,-74.44,39.47,1,Victim Was Neighbor,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Unknown,Residence/Home,Robbery,Destruction/Damage/Vandalism of Property,Property,True,False
70,46,11,-74.17,39.73,11,Victim Was Spouse,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Bar/Nightclub,Destruction/Damage/Vandalism of Property,Counterfeiting/Forgery,Person,True,False
21,27,3,-73.9,40.45,9,Victim Was Parent,M,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Stolen Property Offenses,Stolen Property Offenses,Person,True,True
68,66,1,-74.12,39.31,2,Victim was Otherwise Known,F,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Shoplifting,Assault Offenses,Property,True,True
