data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2022,188034766,157154346,23C,C,44,,
2022,188034767,157154347,290,C,25,,
2022,187801106,156953094,23H,C,35,,
2022,188034768,157154348,13B,C,25,,
2022,187801107,156953095,23H,C,25,,
2022,188034769,157154349,13B,C,8,,
2022,188034770,157154350,23H,C,25,,
2022,187801109,156953097,23H,C,25,,
2022,188034771,157154351,240,C,25,,
2022,187801110,156953097,290,C,25,,
2022,187801111,156953098,23H,C,25,,
2022,188034772,157154352,250,C,7,,
2022,188034773,157154353,23D,C,35,,
2022,187801112,156953099,290,A,25,,
2022,188034774,157154354,23G,C,25,,
2022,187801114,156953101,13C,C,25,,
2022,188034775,157154355,23G,C,25,,
2022,188034776,157154356,220,C,35,,N
2022,187801115,156953102,23F,C,25,,
2022,188034777,157154357,290,C,35,,
2022,187801116,156953103,23H,C,25,,
2022,188034778,157154358,13B,C,35,,
2022,187801117,156953104,23H,C,25,,
2022,188034779,157154359,290,C,25,,
2022,188034780,157154360,13A,C,25,,
2022,187801118,156953105,23H,C,25,,
2022,188034781,157154361,26E,C,15,,
2022,187801119,156953106,35A,C,17,,
2022,188034782,157154362,23H,C,35,,
2022,187801121,156953108,23C,C,17,,
2022,188034783,157154363,26E,C,15,,
2022,187801122,156953109,220,C,35,,N
2022,187801123,156953109,240,C,35,,
2022,187801124,156953109,23H,C,35,,
2022,187801125,156953110,13C,C,32,,
2022,187801126,156953111,13C,C,25,,
2022,187801127,156953112,290,C,25,,
2022,187801128,156953113,13C,C,25,,
2022,187801130,156953115,13C,C,25,,
2022,187801131,156953116,23H,C,5,,
2022,191824638,160460764,200,C,21,,
2022,191824639,160460765,23H,C,44,,
2022,188034786,157154365,290,C,35,,
2022,187801133,156953118,13B,C,33,,
2022,188034787,157154366,23F,C,25,,
2022,187801134,156953119,23F,A,35,,
2022,188034788,157154367,26E,C,15,,
2022,188034789,157154368,23H,C,25,,
2022,187801135,156953119,240,A,35,,
2022,191824640,160460766,23C,C,44,,
2022,188034790,157154369,23H,C,25,,
2022,187801138,156953122,13C,C,25,,
2022,188034791,157154370,13A,C,8,,
2022,188034792,157154371,23F,C,25,,
2022,187801139,156953123,13C,C,35,,
2022,188034793,157154372,23F,C,25,,
2022,188034794,157154373,26E,C,15,,
2022,187801140,156953124,13C,C,35,,
2022,188034795,157154374,23D,C,35,,
2022,188034796,157154375,220,C,11,,F
2022,187801141,156953125,23H,C,25,,
2022,188034797,157154376,13B,C,35,,
2022,191824641,160460767,23H,C,25,,
2022,188034798,157154377,13B,C,35,,
2022,187801143,156953127,26C,A,35,,
2022,188034799,157154378,23H,C,32,,
2022,188034800,157154379,13B,C,35,,
2022,187801144,156953128,23H,C,25,,
2022,188034801,157154380,120,C,25,,
2022,187801145,156953129,13B,C,33,,
2022,188034802,157154381,13A,C,35,,
2022,187801146,156953130,23H,C,25,,
2022,188034803,157154382,220,C,37,,N
2022,187801148,156953132,23H,C,35,,
2022,188034804,157154383,23F,C,25,,
2022,188034805,157154384,23G,C,25,,
2022,187801149,156953133,13C,C,35,,
2022,188034806,157154385,290,C,35,,
2022,187801150,156953134,13C,C,35,,
2022,188034808,157154387,23D,C,35,,
2022,187801151,156953135,23C,C,17,,
2022,188034809,157154388,23C,C,14,,
2022,188034810,157154389,23D,C,35,,
2022,187801152,156953136,13C,C,33,,
2022,188034811,157154390,13C,C,25,,
2022,187801154,156953138,520,C,25,,
2022,188034812,157154391,23F,C,25,,
2022,187801155,156953139,13C,C,35,,
2022,188034813,157154392,23F,A,25,,
2022,188034814,157154393,23H,C,25,,
2022,191824642,160460768,220,C,98,,F
2022,188034816,157154395,23H,C,35,,
2022,191824643,160460768,23H,A,98,,
2022,187801158,156953141,23H,C,25,,
2022,188046589,157164820,23G,C,25,,
2022,187801160,156953143,13C,C,35,,
2022,188046590,157164821,23G,C,25,,
2022,187801161,156953144,290,C,14,,
2022,188511439,157575428,240,C,25,,
2022,187801162,156953145,13B,C,35,,
2022,188373967,157457249,23G,C,25,,
2022,188373968,157457250,23H,C,25,,
2022,187801163,156953146,23H,C,35,,
2022,188373969,157457251,23F,A,25,,
2022,187801164,156953147,23H,C,35,,
2022,188373970,157457252,13B,C,35,,
2022,195132303,163337877,11A,C,32,,
2022,188373971,157457253,23G,C,25,,
2022,188373972,157457254,23G,C,25,,
2022,187801167,156953150,26C,C,35,,
2022,188373973,157457255,290,C,25,,
2022,187801168,156953151,13B,C,35,,
2022,188373974,157457256,23C,A,44,,
2022,187801169,156953152,13C,C,35,,
2022,188373975,157457257,13B,C,35,,
2022,187801172,156953154,23H,C,35,,
2022,188511440,157575429,290,C,35,,
2022,188511441,157575430,26E,A,15,,
2022,187801173,156953154,290,A,35,,
2022,187801174,156953155,13C,C,25,,
2022,188647709,157693135,26E,C,15,,
2022,187801175,156953156,23H,C,25,,
2022,188647710,157693136,23F,C,25,,
2022,187801176,156953157,13C,C,35,,
2022,188647711,157693137,23F,C,25,,
2022,188647712,157693138,13B,C,35,,
2022,187801177,156953158,23H,C,25,,
2022,188647713,157693139,23H,C,25,,
2022,187801179,156953160,13C,C,35,,
2022,189277535,158239601,13A,C,25,,
2022,187801180,156953161,35A,C,25,,
2022,188662856,157706514,290,C,25,,
2022,187801181,156953161,35B,C,25,,
2022,187801182,156953162,220,A,35,,N
2022,188662857,157706515,220,C,35,,F
2022,187801183,156953162,23H,C,35,,
2022,188662858,157706516,23D,C,35,,
2022,187801184,156953163,13C,C,35,,
2022,188662859,157706517,23H,C,35,,
2022,191824644,160460769,13C,C,35,,
2022,188662860,157706518,23C,C,14,,
2022,187801187,156953166,13C,C,35,,
2022,188667223,157710409,290,C,25,,
2022,187801188,156953167,220,C,35,,N
2022,188749641,157780528,23F,C,25,,
2022,187801189,156953168,290,C,25,,
2022,188749642,157780529,13A,C,35,,
2022,188749643,157780530,13B,C,35,,
2022,187801190,156953169,23H,C,25,,
2022,188749645,157780532,23F,C,25,,
2022,187801191,156953170,13C,C,25,,
2022,188749646,157780533,23H,C,25,,
2022,187801193,156953172,23H,C,23,,
2022,189047968,158041123,23D,C,35,,
2022,187801194,156953173,13C,C,15,,
2022,189047969,158041124,290,C,25,,
2022,187801195,156953174,23H,C,25,,
2022,189047971,158041126,26E,C,15,,
2022,189047972,158041127,23F,C,25,,
2022,187801196,156953175,23H,A,35,,
2022,189047973,158041128,220,C,35,,F
2022,187801197,156953176,11D,C,25,,
2022,189047974,158041129,23H,C,25,,
2022,187801200,156953178,290,C,33,,
2022,189047975,158041130,23H,C,35,,
2022,187801201,156953179,13C,C,35,,
2022,189047976,158041131,23C,C,14,,
2022,189047977,158041132,23H,C,35,,
2022,187801202,156953180,280,C,14,,
2022,189047978,158041133,13B,C,35,,
2022,187801203,156953181,23H,C,35,,
2022,189054634,158046857,120,C,25,,
2022,187801204,156953182,23C,C,24,,
2022,189054635,158046858,23C,A,14,,
2022,187801205,156953183,23H,C,25,,
2022,189054636,158046859,23H,C,33,,
2022,189054637,158046860,13A,C,35,,
2022,187801206,156953184,13C,C,25,,
2022,189054641,158046862,120,C,25,,
2022,187801207,156953185,13C,C,35,,
2022,189054642,158046863,23C,C,14,,
2022,187801209,156953187,23H,C,25,,
2022,189054643,158046864,23D,C,35,,
2022,187801210,156953187,290,C,25,,
2022,187801211,156953188,13C,C,35,,
2022,189054644,158046865,13B,C,35,,
2022,187801212,156953189,13C,C,35,,
2022,189054647,158046867,23H,C,25,,
2022,189054648,158046868,13C,C,25,,
2022,187801213,156953190,13C,C,24,,
2022,189054649,158046869,23D,C,35,,
2022,191824646,160460771,23H,C,35,,
2022,189054651,158046871,23D,C,35,,
2022,187801216,156953193,26C,C,35,,
2022,189054652,158046872,13C,C,35,,
2022,189054653,158046873,26A,C,25,,
2022,187801217,156953194,23C,C,24,,
2022,189054655,158046875,240,C,25,,
2022,187801218,156953195,13C,C,33,,
2022,189054656,158046876,13C,C,25,,
2022,187801219,156953196,23H,A,25,,
2022,189054657,158046877,23H,C,25,,
2022,187801220,156953197,13C,C,35,,
2022,189054658,158046878,220,C,35,,F
2022,187801221,156953198,13C,C,19,,
2022,189054659,158046879,23H,C,35,,
2022,189054660,158046879,13B,C,35,,
2022,191824647,160460772,40A,C,33,,
2022,189054662,158046881,23D,C,35,,
2022,189054663,158046882,240,C,33,,
2022,195132304,163337878,13C,C,15,,
2022,189054664,158046883,26B,C,35,,
2022,187801224,156953201,240,A,35,,
2022,189089611,158075990,23D,C,35,,
2022,187801225,156953201,23F,C,35,,
2022,187801226,156953201,23H,C,35,,
2022,187801227,156953202,23H,C,7,,
2022,189089612,158075991,13B,C,35,,
2022,189111716,158095182,220,A,35,,F
2022,187801228,156953203,23H,C,25,,
2022,189111717,158095183,23H,C,25,,
2022,187801229,156953204,13C,C,35,,
2022,189111718,158095184,26E,C,15,,
2022,191824648,160460773,23H,C,17,,
2022,189111719,158095185,13A,C,25,,
2022,187801232,156953207,26C,C,15,,
2022,189111720,158095186,13C,C,35,,
2022,187801233,156953208,13C,C,33,,
2022,189185622,158160147,23H,C,35,,
2022,187801234,156953209,290,C,35,,
2022,189185623,158160148,220,C,35,,F
2022,191824649,160460774,280,C,25,,
2022,189185624,158160149,26E,C,15,,
2022,189185625,158160150,23C,C,14,,
2022,187801235,156953210,13C,C,98,,
2022,189185626,158160151,23C,C,14,,
2022,187801236,156953211,13B,C,35,,
2022,189193694,158167339,13A,C,35,,
2022,187801237,156953212,23C,C,17,,
2022,189282039,158243558,23F,A,25,,
2022,187801239,156953214,520,C,33,,
2022,189282040,158243559,13B,C,35,,
2022,187801240,156953214,13B,C,33,,
2022,187801241,156953215,23H,C,26,,
2022,189282042,158243561,250,C,16,,
2022,189282043,158243562,520,C,25,,
2022,187801242,156953215,290,A,26,,
2022,187801243,156953216,13C,C,35,,
2022,189282044,158243563,23C,C,24,,
2022,187801244,156953217,13C,C,35,,
2022,189282045,158243564,23H,C,44,,
2022,187801245,156953217,290,C,35,,
2022,189282046,158243565,23F,C,25,,
2022,187801246,156953218,520,C,35,,
2022,189282048,158243567,290,C,35,,
2022,187801247,156953218,13B,C,35,,
2022,187801248,156953219,13C,C,19,,
2022,189282049,158243568,220,C,35,,F
2022,187801249,156953220,13C,C,19,,
2022,189282050,158243569,290,C,37,,
2022,189282051,158243570,13B,C,35,,
2022,187801250,156953221,23H,C,33,,
2022,189282052,158243571,23C,A,14,,
2022,187801251,156953222,23H,C,35,,
2022,189282053,158243572,11D,C,35,,
2022,187801252,156953223,23H,A,44,,
2022,189282054,158243573,13A,C,25,,
2022,189282055,158243574,23C,C,14,,
2022,187801253,156953224,290,C,35,,
2022,189282056,158243575,13B,C,35,,
2022,191824650,160460775,11D,C,32,,
2022,189282057,158243576,23H,C,24,,
2022,187801255,156953226,13C,C,35,,
2022,189282058,158243577,290,C,25,,
2022,189282059,158243578,120,C,14,,
2022,191824651,160460776,290,C,35,,
2022,189342143,158296084,290,C,25,,
2022,191824652,160460776,13C,C,35,,
2022,191824653,160460776,520,C,35,,
2022,191824654,160460777,120,C,44,,
2022,189342144,158296085,23D,C,34,,
2022,187801260,156953229,23H,C,98,,
2022,189361483,158312844,13A,C,35,,
2022,187801261,156953230,250,C,11,,
2022,189361484,158312845,23F,C,25,,
2022,187801262,156953231,13B,C,35,,
2022,189367027,158317805,26E,C,11,,
2022,187801263,156953232,23H,A,35,,
2022,189381083,158329967,23F,C,25,,
2022,189381084,158329968,23H,C,25,,
2022,187801265,156953234,13C,C,35,,
2022,189381085,158329969,23F,C,25,,
2022,191824655,160460778,220,C,4,,N
2022,191265573,159968129,13C,C,35,,
2022,189381087,158329971,290,C,35,,
2022,189381088,158329972,23H,C,25,,
2022,189381089,158329973,13B,C,35,,
2022,189456277,158395447,120,C,25,,
2022,189456281,158395450,26E,C,15,,
2022,191824656,160460779,23H,C,98,,
2022,189456284,158395453,23F,C,33,,
2022,187801268,156953237,13C,C,35,,
2022,189456290,158395456,290,C,25,,
2022,191824657,160460780,23H,C,35,,
2022,189456293,158395459,23C,C,14,,
2022,187801270,156953239,35A,C,25,,
2022,189456296,158395462,13B,C,35,,
2022,187801272,156953241,13B,C,35,,
2022,189456300,158395465,13B,C,35,,
2022,187801273,156953241,290,C,35,,
2022,189456303,158395468,290,C,25,,
2022,187801274,156953242,13C,C,11,,
2022,189456305,158395470,220,C,34,1,N
2022,191824658,160460781,23C,C,17,,
2022,189456307,158395472,290,C,25,,
2022,191824659,160460782,23H,C,19,,
2022,189456310,158395475,13B,C,35,,
2022,187801277,156953245,13C,C,25,,
2022,189456313,158395478,13A,C,35,,
2022,189456316,158395481,240,C,24,,
2022,187801278,156953246,13C,C,35,,
2022,189459618,158398416,13B,C,35,,
2022,191824660,160460783,23F,A,41,,
2022,189459619,158398417,23F,C,25,,
2022,187801281,156953249,13B,C,25,,
2022,189459620,158398418,220,C,44,,F
2022,187801282,156953250,13C,C,35,,
2022,189459621,158398419,290,C,25,,
2022,191824661,160460784,23C,C,44,,
2022,189459622,158398420,23F,C,25,,
2022,191824662,160460785,290,C,23,,
2022,189459623,158398421,290,C,25,,
2022,187801285,156953253,280,C,25,,
2022,190041260,158911044,13C,C,35,,
2022,187801287,156953255,23F,A,35,,
2022,189768614,158672545,23H,C,25,,
2022,191824663,160460786,220,C,35,,F
2022,189823452,158721081,26E,C,15,,
2022,187801289,156953257,13C,C,8,,
2022,189842972,158737620,290,C,35,,
2022,187801290,156953258,240,A,35,,
2022,190041261,158911045,290,C,25,,
2022,187801291,156953258,23F,A,35,,
2022,192059282,160661849,13A,C,25,,
2022,187801292,156953259,240,A,35,,
2022,190041263,158911047,23F,C,25,,
2022,187801293,156953259,23F,A,35,,
2022,198373908,166170573,240,C,35,,
2022,190041264,158911048,23F,C,25,,
2022,198373909,166170573,23F,C,35,,
2022,190041265,158911049,23H,C,14,,
2022,187801294,156953260,13C,C,35,,
2022,190043999,158913438,290,C,25,,
2022,187801296,156953262,13A,C,32,,
2022,190044000,158913439,23F,C,25,,
2022,191824666,160460788,240,C,35,,
2022,190044001,158913440,23D,C,35,,
2022,191824667,160460789,13C,C,25,,
2022,190044002,158913441,290,C,35,,
2022,190044003,158913442,23C,C,14,,
2022,187801299,156953265,35B,C,23,,
2022,190044004,158913443,23F,C,25,,
2022,195132305,163337879,23H,C,35,,
2022,190044005,158913444,11A,C,35,,
2022,187801301,156953267,23H,C,33,,
2022,190044006,158913445,13A,C,25,,
2022,190044007,158913446,13A,C,25,,
2022,191824669,160460791,13C,C,11,,
2022,190044008,158913447,13B,C,35,,
2022,187801304,156953270,13C,C,19,,
2022,190044009,158913448,520,C,25,,
2022,191824670,160460792,13C,C,25,,
2022,190179882,159030210,23F,C,25,,
2022,191824671,160460793,220,C,32,,N
2022,190179883,159030211,290,C,35,,
2022,190179884,159030212,23C,C,14,,
2022,187801307,156953273,35B,C,17,,
2022,190179885,159030213,13C,C,35,,
2022,191824672,160460794,35A,C,35,,
2022,190179886,159030214,23H,C,35,,
2022,191824673,160460794,35B,C,35,,
2022,190179887,159030215,220,C,34,1,F
2022,191824674,160460795,13B,C,25,,
2022,190179888,159030216,23D,C,35,,
2022,191824675,160460795,520,C,25,,
2022,187801311,156953276,13C,C,17,,
2022,190230565,159073840,13A,C,40,,
2022,187801312,156953277,13C,C,14,,
2022,190233436,159076415,23F,C,25,,
2022,191824676,160460796,23F,A,35,,
2022,190233437,159076416,23G,C,25,,
2022,191824677,160460797,220,A,35,,N
2022,190233438,159076417,23G,C,25,,
2022,190233439,159076418,23G,C,25,,
2022,191824678,160460797,23H,C,35,,
2022,191824679,160460798,250,A,7,,
2022,190233440,159076419,13B,C,35,,
2022,191824680,160460799,23F,A,35,,
2022,190233441,159076420,23H,C,35,,
2022,190233442,159076421,23G,C,25,,
2022,191824681,160460799,23H,A,35,,
2022,191824682,160460800,290,C,35,,
2022,190245286,159086722,23H,C,25,,
2022,191824683,160460801,35A,C,25,,
2022,190245287,159086723,23C,C,14,,
2022,191824684,160460801,35B,C,25,,
2022,191824685,160460802,23F,C,33,,
2022,190245288,159086724,23H,C,35,,
2022,190245289,159086725,23H,C,35,,
2022,191824686,160460803,23H,C,17,,
2022,190245290,159086726,23H,C,25,,
2022,191824687,160460804,26C,A,44,,
2022,190365079,159188627,13B,C,32,,
2022,191824688,160460805,13B,C,98,,
2022,190403931,159221818,23H,C,35,,
2022,191824689,160460806,13B,C,37,,
2022,190403932,159221819,240,C,25,,
2022,191824690,160460807,23H,C,33,,
2022,190403933,159221820,23H,C,35,,
2022,190403934,159221821,23G,C,25,,
2022,191824691,160460808,240,C,33,,
2022,190403935,159221822,23H,A,14,,
2022,191824692,160460809,13C,C,35,,
2022,190403936,159221823,13B,C,35,,
2022,191824693,160460810,290,C,35,,
2022,190403937,159221824,13A,C,35,,
2022,191824694,160460811,13C,C,35,,
2022,190403938,159221825,23C,C,14,,
2022,190403939,159221826,23C,C,14,,
2022,191824695,160460812,13C,C,35,,
2022,190403940,159221827,23F,C,25,,
2022,191824696,160460813,120,C,14,,
2022,190403941,159221828,23F,C,25,,
2022,191824697,160460814,13B,C,35,,
2022,190403942,159221829,23D,C,35,,
2022,191824698,160460815,23H,C,37,,
2022,190426148,159241449,23F,C,25,,
2022,191824699,160460816,290,C,35,,
2022,190426153,159241454,23H,C,35,,
2022,191824700,160460816,13C,C,35,,
2022,190446601,159258858,23C,C,14,,
2022,191824701,160460817,35B,C,25,,
2022,190446602,159258859,23D,C,35,,
2022,191824702,160460818,13C,C,35,,
2022,190561644,159361718,23D,C,35,,
2022,191824703,160460819,13B,C,35,,
2022,190561645,159361719,23F,C,25,,
2022,191824704,160460820,23H,C,98,,
2022,190561646,159361720,23F,C,25,,
2022,191824705,160460821,26C,A,35,,
2022,190561647,159361721,370,C,15,,
2022,198373910,166170574,23H,C,6,,
2022,190561648,159361722,13B,C,35,,
2022,198373912,166170576,240,C,44,,
2022,190600707,159395949,23H,C,35,,
2022,191824708,160460824,23H,C,33,,
2022,190600708,159395950,240,C,25,,
2022,191824709,160460825,26C,C,7,,
2022,190600711,159395953,290,C,11,,
2022,190600712,159395954,290,C,25,,
2022,191824710,160460826,13C,C,11,,
2022,190600714,159395956,13A,C,35,,
2022,191824711,160460827,23H,C,35,,
2022,190600715,159395957,23F,C,25,,
2022,191824712,160460828,23H,C,35,,
2022,190600716,159395958,13B,C,35,,
2022,198373913,166170577,240,C,35,,
2022,190623833,159415138,23D,C,35,,
2022,191824714,160460830,23F,C,33,,
2022,190674571,159458207,23F,A,25,,
2022,191824715,160460831,13B,C,33,,
2022,190674572,159458208,290,C,25,,
2022,190674573,159458209,13B,C,25,,
2022,191824716,160460832,23H,C,41,,
2022,190674574,159458210,23H,C,7,,
2022,191824717,160460833,23C,C,17,,
2022,190674575,159458211,220,C,33,,F
2022,191824718,160460834,23C,C,17,,
2022,190674576,159458212,23F,C,25,,
2022,190678133,159461337,290,C,25,,
2022,191824719,160460835,23F,C,35,,
2022,190678134,159461338,23H,C,44,,
2022,191824720,160460836,220,C,35,,N
2022,190692009,159473353,240,C,25,,
2022,191824721,160460837,13C,C,35,,
2022,190692010,159473354,13B,C,35,,
2022,191824722,160460838,23H,C,33,,
2022,190701608,159481989,290,C,25,,
2022,191824723,160460839,23H,C,35,,
2022,190701609,159481990,23D,C,35,,
2022,191824724,160460840,35A,C,17,,
2022,190728703,159505455,290,C,25,,
2022,191824725,160460841,26C,A,35,,
2022,190728704,159505456,26E,A,15,,
2022,191824726,160460842,23H,C,26,,
2022,190728705,159505457,23D,C,35,,
2022,190728706,159505458,23F,C,25,,
2022,191824727,160460843,240,C,35,,
2022,190728707,159505459,13A,C,35,,
2022,191824728,160460844,23H,C,35,,
2022,190959465,159703073,210,C,35,,
2022,191824729,160460845,290,C,25,,
2022,190959466,159703074,13A,C,35,,
2022,191824730,160460846,280,C,35,,
2022,190959467,159703075,23H,C,35,,
2022,191824731,160460847,23C,C,17,,
2022,190959468,159703076,13B,C,35,,
2022,191824732,160460848,13B,C,35,,
2022,190959469,159703077,23C,C,24,,
2022,190959470,159703078,23H,C,25,,
2022,191824733,160460849,13A,C,26,,
2022,190959471,159703079,290,C,35,,
2022,191824734,160460850,23F,C,35,,
2022,190959472,159703080,23H,C,14,,
2022,191824735,160460850,23H,C,35,,
2022,191824736,160460851,23H,C,98,,
2022,190959473,159703081,290,C,35,,
2022,190959474,159703082,23D,C,35,,
2022,191824737,160460852,13C,C,26,,
2022,190959475,159703083,13A,C,25,,
2022,191824738,160460853,13C,C,35,,
2022,190959476,159703084,23D,C,35,,
2022,191824739,160460854,13B,C,35,,
2022,191265574,159968130,26E,C,15,,
2022,191265575,159968131,23H,C,35,,
2022,191824740,160460854,13C,C,35,,
2022,198373914,166170578,240,C,35,,
2022,191824566,160460697,23H,C,24,,
2022,198373915,166170578,220,C,35,,N
2022,198373916,166170578,23F,C,35,,
2022,191265577,159968133,23C,C,14,,
2022,191824745,160460857,240,A,35,,
2022,191265578,159968134,26E,C,15,,
2022,191824746,160460857,23F,A,35,,
2022,191824747,160460858,23F,C,35,,
2022,191824748,160460858,240,A,35,,
2022,191824749,160460858,23H,A,35,,
2022,191824750,160460859,13C,C,35,,
2022,191824751,160460860,13B,C,35,,
2022,191824752,160460861,13C,C,35,,
2022,191824753,160460862,26C,C,15,,
2022,191265579,159968135,290,C,25,,
2022,191824754,160460863,13C,C,35,,
2022,191265580,159968136,13B,C,25,,
2022,191824755,160460864,23F,C,14,,
2022,191265581,159968137,13A,C,35,,
2022,191265582,159968138,26A,C,25,,
